Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
6qasghvwd,"and says regarding associating partners With Allah (ta'ala) in worship :

[.. So whoever hopes for the meeting with their Lord, let them do good deeds and associate none in the worship of their Lord] 18:110",Salafi taklidi,הילי חכמי,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,
0llqkrejb,"Narrated from Aishah Radiallahu anha

 O Messenger of Allah, what do you think I should say in my supplication, if I come upon Laylatul-Qadr?

He said: Say: Allahumma innaka afuwwun tuhibbul-afwa, fafu anni 

(O Allah, You are Forgiving and love forgiveness, so forgive me)",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
u5jwzivf7,Sunan Ibn Majah 3850,Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
mnw86fupj,"""""Siz ocuunuzun hayatna salkl yerlerden, slami yerlerden abi figr koymazsanz; ocuun rnek alaca, beraber vakit geirecei... ocuk o figr sokaktan dolduracak. Mahallede en bkn, en gl, kimseden korkmayan kimse, sula en rahat meyilli olan kimse, gz kara olan; ocuk onu kendisine rol model, abi olarak benimseyecektir. Bu da ocuun hayatn mahvedecektir.""

""Sua Srklenen ocuklar"" Belgeselinden...""",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
4opbz9wtg,"""Rojin davas, gayri slami sistemin nasl bir zulm ve hukuksuzluk rettiinin en ak kantdr.

 Beer yasalar vatandaa Allah korkusu ve iman bilinci kazandrmyor. Beer yasalara tabi insanlar yasa nnde mazbut, yasann ulaamayaca yerde olabildiince canileiyor.

 Yasa koyucular mutlak ilim sfatna sahip olmadndan su ve ceza arasnda denge kuramyor. ou 'ceza' caydrc olmak yle dursun, sua tevik ediyor.

 Yarglama srecinin uzunluu ve bu sreci reytinge kurban eden ahlaksz medya eliyle, her maduriyet magazinselleiyor. Gz yal anne ve babalar yllarca ayn acy her gn, her duruma tekrar tekrar yayor. Sistem adalet retmedii gibi adalet bekleyen madurlarn maduriyetini derinletiriyor.

 Sulu veya madur iktidar, sermaye veya sosyeteye yaknsa, sre ok hzl ve saylanlarn lehine iliyor. Aksi durumlarda sre uzuyor ve madurlarn aleyhine iliyor.

 kan karar ou zaman suun kendisinden daha fazla yaralayc oluyor. ocuu katledilen ebeveyn, vergileriyle maduru beslemek zorunda braklyor. Onlar ocuklarn kaybetmiken, sulular ya bir yarg paketi ya da kovid dzenlemesiyle dar kp hayatlarna devam ediyor. 

Sonu olarak; adliye nlerinde gz yal aresiz ebeveynler grmek istemiyorsak; adaletin Kzlay bakannn kzna ayr, Nizamettin Kabai'in kzna (Rojin) ayr ilemesini istemiyorsak, Allah'n nizamna, slam terbiyesine ve er'i yasalara dnmeliyiz.""",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
kvajmkmvu,"""Bu babann sesine hep beraber ses vermeli, sesinin olabildiince gr kmasn salamalyz.""",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
9xn61kn35,"""A young Jewish man named Yusuf bin Musa converted to Islam through Imam Ahmad bin Hanbal.

After becoming Muslim, he traveled to different regions to study and became one of Imam Ahmad bin Hanbals close companions.

Source: Tabaqat of Abu Bakr al-Khallal",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
mftjfbq4f,"""The Islamic Emirate of Afghanistan has taken a decisive step, dismantling the interest-based banking system and replacing it entirely with an Islamic financial framework.

Officials from Da Afghanistan Bank confirmed that the nations financial institutions are being cleansed of usury, realigning the economy with the Islamic Shariah. 

Dr. Lutfullah Khairkhwa, Director of Banking and Financial Services at Da Afghanistan Bank, announced that the practice of usury has been eliminated across all commercial banks operating in the country.

Dr. Lutfullah Khairkhwa made it clear: This is not a symbolic shift. It is a structural transformation, one that seeks to uproot every trace of interest and establish a system grounded firmly in Shariah.""",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
0wvhtjq29,Ayatoilet Haqiqatjou vs Officer Ruhayli,Irrelevant,זיו חסון,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,
oi5j4k25q,"""It looks like Dr. Ruhayli did as the Islamic affairs said &amp; delivered the Khutbah they wanted. Just listen to this, We love our rulers, we make Dua for them, we have Ghayrah over their honour, to get closer to Allah. They love us &amp; make Dua for us. Allahul Mustaaan.",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
s9pp2fcfe,"""Ruhayli says his land (S*udi) is built upon the Deen, it has acted upon &amp; truly established moderation due to the rulers &amp; the scholars. He then goes on to quote his king who apparently spoke golden words regarding moderation &amp; extremism.",Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
jcbcwssy8,"""Its quite odd that people dont seem to know the views of their own scholars. About one year ago, government officer Sulayman ar-Ruhayli gave his view regarding Muslims going to aid Palestine. I will summarise the main points &amp; link the video so no one can claim distortion.""",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
a0qlea9vu,"Ruhaylis real answer regarding boycotting certain franchises in Muslim countries isnt much different to the fake video

-  They have 0 connection to the actual company 

- Muslims work in these chains so boycotting is Dhulm &amp; not permitted

- They donate in charity to Muslims",Salafi taklidi,אריאל כהן,,,,,,,,,,,Salafi taklidi,,,,,,,,,,,,,,,
n50mjmhit,"Allah azzawajal didnt send the angels in badr but as a response to the dua of the messenger pbuh
Ask Allah for all your needs because if you dont ask, you wont get",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
6cfuxjjuq,"""""The Reality of the Khawarij! Must watch 
""
--------------

This troll looking slave of tawagheet can only lie and exaggerate to defend his masters.
The rulers they worship have transgressed beyond the boundaries of Islam but you will never hear them say a word against their deities.",Salafi jihadi,זיו חסון,,,,,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים; ח. אחר,,,,,,
i9x35l6ff,"""""Saudi scholars are participating in the Building bridges between sects conference which includes Sufis, Ash'aris, Barelvis, Shias etc. We await the refutation of those participating in this Ikhwaani gathering. Bonus pic of Haram Imam al-Juhany next to a Shi'i below. 
""
--------------

And they say they only obey the rulers in good, madkhalis are mentally and physically enslaved by the rulers and they dont even know it some of them.",Salafi jihadi,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Skip,הפוסט נראה סלפי פוליטי אלא יש רמז של ג'יהדי אז מתלבטת,,,,
857k3im6s,"The madkhali cult is upon the manhaj of dhul khuwaysara, he was a munafiq who rejected the law of Allah in spoils of war like the rulers of today who do the same with the complete sharia, and these rulers are the founders of the madkhali filth.",Salafi jihadi,אילון כהן,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,,,,,,
lv9a3muyf,"""""Wahhabis soft on kuffar tough on Muslims. Abdullah bin 'Abd al-Laif will probably takfir an Ashari scholar on sight, but when asked about a Christian spy he refuses to answer and cries like a little girl.""
""
--------------

Thats why I dont take discourse between Najdi factions serious 
Its nothing but the legitimacy of their Beddou dynasty and their rule cloaked in Tawheed and Salafiya with dumbos believing its about Tawheed and Shirk",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
bq26flt2h,"Most ppl are not Islamists here amongst us 
Most of them believe in Sykes Picot and Durand and other lesser known Mujrims who created their nation states 
And I mean those who larp as Islamists and quote whom we quote and claim to follow whom we follow",Salafi jihadi,הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,,,,,,
1r8pnmie7,"""""Some eschatological suggestions: Sufyani=Jolani, Khorassani=Iran, Yamani=Ansar Allah, an-nufs az-zakiyya=girls from Minab school, Dajjal=Trump/Netanyahu""
""
--------------

He and Jiang and Imran Hossein= Triumvirate of Retards",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
hy0qxe6aw,"Trump praising Allah is a mockery btw 
I know most dont take it seriously or find it funny but its mockery of Islam 
May Allah inflict him with a disease like Namrod",Irrelevant,זיו חסון,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,
612lbe2z2,""" Gazze'de ocuk olmann arl...",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
kzuy9nwm9,"""The kuffar still fear the nightmare on downing street",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
19fvqqp33,"(  )     
()       
       
 
   ( )",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
ft679daj9,"King of Bahrain ran away.
The Muwahidin muslims in Bahrain should take control of the country instead letting the west decide their new ruler.",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
wxvdv2q9l,"Narrated Aisha raiya llhu an-ha : 

With the start of the last ten days of Ramadan, the Prophet () used to tighten his waist belt (i.e. work hard) and used to pray all the night, and used to keep his family awake for the",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
3507wba7j,"prayers.

[al-bukhari 2024]",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
rbtuf4uh5,"if that is not possible, except for a group (Tifah), then it is obligatory upon them (i.e. agroup) to rise up and remove the disbeliever (Kfir). And that is not obligatory concerning the innovator, unless they assume that they are able (to do so). Then if the inability is",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
x5sen7pt3,"confirmed, then the uprising is not obligatory, but the Muslims must make Hijrah away from his land to other than it, and flee with his religion.

[Sahh Muslim Bi Sharh An-Nawaw (12/229)]",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
unyvft054,"""                 !         !     !

#BanISKCON
#Hindutva terror in Bangladesh",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
2caznohbp,"Jaffer, Hanif and Nedjma back at the same time hmm",Irrelevant,זיו חסון,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,
v2lymhl0p,"""""When Shaykh Taqi al-Din al-Hilali met Adolf Hitler, he asked him:

Can you, O leader, help the people of Palestine in their cause? Hitler replied: Yes, its possible. 
""
--------------

Wa Qala Hitler indeed",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
6b3daonsr,"""""Which arc broke the MC the worst?

Yuji (Shibuya Incident)
Luffy (Sabaody Archipelago)
Gon (Chimera Ant Arc)
Ichigo (Fullbring Arc) 
""
--------------

Havent seen Bleach so cant comment. Sabaody not best example for Luffy, Marineford better. Gon is dead g

Most valid answer to me is Yuji. Bro was forced to see his body be used for mass murder and then saw his comrades be torn to shreds. Was so helpless, had a permanent effect",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
s5dhaasy6,"""""Reer twitter, question. As a hijabi would you be open to showing yr future husband yr hair before marriage and as a man would you want to see her hair before marriage?""
""
--------------

Wait till girls here find out Ibn Hazms opinion",Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
narzgw6x2,"""""tell me something more disgusting than this 
""
--------------

This one went again under my comments a few weeks back and was spewing this shit, supporting communist kuffar r@ping and torturing women

And none of her friends will call her out. MT women are the biggest munafiqeen",Irrelevant,בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,
fct0r8egr,"No bint here is consistent, as soon as it becomes inconvenient for them they compromise like insane. All loud until their bestie does kufr and they wont say shit

Imagine crying about predatory behaviour then supporting the worst of predators",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
06runc2o0,"""But Maybe They Didn't Receive The True Message of Islam

Shaykh Ahmad Musa Jibril",Salafi jihadi,זיו חסון,,,,,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,
qzpbhhg8l,"""Prevention in Shariah vs Intervention in Taghut Law

Shaykh Abdullah al-Faisal",Salafi jihadi,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,
4394yysu7,"""The statement of Ash-Shabi regarding the Rafidah.",Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
z02cswl5g,"""Scholars like Shuyukh Nasir al-Fahd, Ali al-Khudayr, Sulayman al-Alwan, Hamoud Ibn Uqla ash-Shu'aybi, Ahmad al-Khalidi and others will be remembered as mujaddidin and siddiqin of this era; similar in status as Imam Ahmad in the Mihna

May Allah torment their tormentors...""",Salafi jihadi,אילון כהן,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,,,,,,,,
q3tlsdoy1,"""Many heretics and liars keep pushing the idea that Salafi scholars hold a positive view of the American regime.

In reality, Salafi scholars such as Shaykh Nasir al-Fahd have authored works that justify the use of weapons of mass destruction against Americans and other Kuffar.",Salafi jihadi,אריאל כהן,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,,,,
o1thlm6gr,"""Here, you can clearly see how this Madkhali is worshipping a pole. 
It is for this reason that he has not yet been granted Nusra. He needs to correct his Tawheed and obey the Saudi ruler  more submissively if he wants Nusra. 

See how dumb their logic is!",Salafi jihadi,בנימין ווליך,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,,
7pvpsrrwg,"The end of the oppressors is near and Allahs victory is even closer, May Allah allow us to witness the victory of this ummah and destruction of the tyrants Ameen.",Salafi jihadi,הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,,,,,,
mp8ynso4o,Jealous of the men and women of this ummah striving in the cause of Allah in this month with their wealth and their lives.,Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
ythqokxsr,"""""Muslim women are the pure defintion of pick-me girls. Oh look! I'm so modest! I'm not like the other girls who show their bodies because I'm saving myself for the one man I wanna devote my life to!! Look at me I'm so better than yall!""
""
--------------

These filthy kuffar hate the hijab and Muslim women because usually they are surrounded by filth like themselves, but when they come across Muslim women it reminds them of how filthy they are.",Irrelevant,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,
yxbty7kzc,"""""An Afghan migrant who kicked a door in of a women house in london died in prison.. 

Gulwali Stanekzay, 23 died in hmp Wandsworth on the 17 of January 
""
--------------

This Shaytan assaulted a sister in hijab",Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
2nsp7bgh2,holds a higher authority and consequence than the imam.,Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
x2plhee7b,"I dont know why accounts make fake AI videos of Sulaymaan ar-Ruhayli to try &amp; tarnish his name. His actual Fatwas, statements &amp; stances are evidence enough of his misguidance.",Salafi jihadi,בנימין ווליך,,,,,,,,,,,,,Salafi jihadi,ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה,,,,,,,,,,,,
835ye85un,"""We sends our condolences and prayers to the family of Ashfaq Ahmad. A truly one of a kind individual, who worked tirelessly for justice, particularly for his son, Babar. 

This seemingly unassuming man who sought no position of authority or recognition, but simply justice for his son, put himself out there and shook the entire country and the Muslim community.

May Allah elevate his rank for all the work he did in his life, and reunite him with his recently deceased wife in the highest stations of Jannah. May he grant his family ease and strength during this period of loss. 

We encourage members of the community to keep them in your duaas, and attend the janazah when announced. 

The family will be receiving male visitors for condolences from 7pm to 9.30pm today, Wednesday 15 April, Thursday 16 April and Friday 17 April downstairs in Gatton Road Mosque, Gatton Road, London SW17 0EX.""",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,
