Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
wldlomzzd,"""Regarding shirk: 

due to the prevalence of ignorance and lack of knowledge of the effects of the message among many of the later generations, it is not possible to declare them disbelievers for this, until it becomes clear to them what the Messenge  brought that contradicts it""","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
ho2vbsaj6,"""There are three different types of hearts and there's no fourth 

Shaykh Sulaymn al-Alwn (  )","Salafi jihadi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Skip","חיפשתי על אל-אללוואן ולא היה לי מובן בדיוק אם הוא ג'יהדי או רק סלפי חרקי","","","",""
wxlqkblvb,"""The ruler has nothing to do with boycotting, they have put the rulers on the level of deities

- Shaykh Mustafa al-Adawi","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
pms6ag2ic,"""""Rab bin Hd Al-Madkhali

- Makes takfr of all Iraqis except a handful, the rest being Rafidhah, Secularists, Communists/Socialists
- Makes takfr of all Rulers &amp; Govs as Secularists, Rafidhah, Batinis except Saudi Gov
- Asks people to give bay'ah to Secular Haftar
- Forgets""
""
--------------

Rabialmadkhaliallofiraqarekuffarsaveforabumanaralalamiandbremerfansalsoiwillforgetafterayearortwo.jpg

rabialmadkhalithewholemuslimworldisruledbybatinisandsecularists.mp3","Salafi jihadi","אורי כהן","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה; ד. תמיכה בתכפיר קולקטיבי; ביקורת על סלאפים תקלידיים","","","","","","","","","","","","","","","","","",""
aerwbfsq4,"""A Reminder of Fairness and Justice in Defending the People of Knowledge
 
Among the first to be targeted with attacks and assaults on his status by Amjad Rafq was the noble Shaykh, the Faqh Araft al-Muammad (may Allh preserve him).
 
By the praise of Allh, his advice and refutations bore fruit, and today you can see the reality of what he had warned against, in what Amjad Rafq is now displaying of transgressions towards the status of knowledge and its people.
 
I wish to draw attention to a matter that may go unnoticed in the writings of some of the brothers and callers in the West:
 
Despite what we see, and it is commendable, of their responses to Amjad Rafqs attacks on Shaykh al-Allmah Abdullh al-Bukhr (may Allh preserve him), we hardly see a similar defence of their brother, Shaykh Araft al-Muammad (may Allh preserve him).
 
Even though Amjad Rafq had previously attacked him, accused him of lying, attributed to him weakness in knowledge, and described him with offensive terms, many of them did not move to refute this falsehood or stop this transgression.
 
It would have been more fitting, in upholding justice and fairness, that they also defend the honour of Shaykh Araft (may Allh preserve him), as he was among the first to confront the errors of Amjad Rafq and warn against his methodology.

Written by: Jafar al-Hshim al-Awz
@Arafatbinhassan @ZubayrAbbasi @yasin_ibn_jamal @AbooSuhailah""","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
nu3optxcm,"""""Ibn Jibrin    was warned against by Shaykh Ahmad an-Najmi   and Shaykh Rabee' al-Madkhali   for his multiple blunders.

He defended Hasan al-Banna the Ikhwani, Sayyid Qutb the takfiri, reviler of the companions, and he defended Osama Bin Laden the Khariji""
""
--------------

No one gives a toss. Hes been defended by silly Jaamis by the Saudi state as of recent 

Silly","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
yyfnsp4ac,"""Imam Jamil Al-Amin passed away today while still confined within the prison walls. Like his companion, Imam Luqman Abdullah, who preceded him, these were men who, in shAllh, remained steadfast and true to their covenant with Allh. They stood in stark contrast to many other imams in the West, who faltered and compromised.

Though they may not have been formally recognized as ulama, theyin shAllhacted upon the knowledge they possessed, which is what truly matters.         . Even amid his suffering, Imam Jamil remained thoughtful, conveying his salm to me through some who were in touch with him.

May Allh forgive them both, envelop them in His infinite mercy, illuminate their graves with radiant light, and elevate their ranks among the righteous.

Ahmad Musa Jibril 
2 Jumda ath-Thn 1447""","Salafi jihadi","בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","","","","","",""
eja37mzza,"""   

          

 Shaykh Abdulilah Lahmami @Abdulilah_UK  

    
   

  
2 Dudley Street, M8 9DA

 Men, Women & families all welcome

    &  :


The Salafi Centre of Manchester
 
 @salaficentre
 

 Share with your family and friends""","Salafi taklidi","הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","",""
pkglenazo,"Shaykh Sulaymaan al-Alwaan (may Allah protect &amp; free him) regarding those who make Takfir on others due to the issue of excusing ignorance.","Salafi jihadi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","",""
guy4v0shi,"""Would you like a wallpaper for your home/lock screen? Look no further..... [8] @taqwatravels 

 Tap on image to view in full","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
z5xfzkl1l,"""Fear Allh 

Shaykh Muqbil Ibn Hd Al-Wdi   said: 

Fear Allh and teach your families, teach your children and teach your daughters. How wonderful is the home in which its people are upon the Sunnah.

[Al-Hath Ala Talab Ul-Hadth. ]""","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
i2n3o7qc7,"""Le grand savant salafi du Maroc, Shekh Abd Allah Kenoun [m.1409] nous dit au sujet de Ibn Toumert dans son livre An-Noubough Al-Maghribi  : 

Ce  quoi il appelait le plus, c'tait l'adoption de la doctrine Asharite en matire de croyance, et particulirement l'interprtation (Tawil) des versets et hadiths quivoques.

Les Marocains n'y taient pas enclins, prfrant suivre la voie des pieux prdcesseurs qui consistait  dlaisser l'interprtation et  accepter les textes quivoques tels qu'ils sont venus ! 

Ibn Tumart blmait svrement (les Marocains) pour cela et allait parfois jusqu' les accuser d'anthropomorphisme (Tajsim). 

Page 102""","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
w6snkl9r1,"Now it makes sense why you dirty madkhalis do everything you can to defend taghut rulers and their manmade laws  @ameeniooo The sharia would never let this run","Salafi jihadi","אורי כהן","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב; ביקורת על סלאפים תקלידיים","","","","","","","","","","","","","","","","","",""
g0xa3g0pn,"And why should we not rely upon Allah while He has guided us to our (good) ways. And we will surely be patient against whatever harm you should cause us. And upon Allah let those who would rely (indeed) rely.""","Irrelevant","אילון כהן","","","","","","","","","Irrelevant","","","","","","","","","","","","","","","","",""
62yi2gvmo,"""""Stone Age?
At a time when you were still in caves searching for fire, we were inscribing human rights on the Cyrus Cylinder.

We endured the storm of Alexander and the Mongol invasions and remained; because Iran is not just a country, it is a civilization.""
""
--------------

Good response to a whites supremacist dog like Hegseth who probably doesnt wash his back","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
ubd0wg1pa,"""""Shaykh Rab al-Madhkal:

Shaykh al-Fawzn has already answered this question for you may Allah reward him with good. 

A student in the beginning of his path (of seeking knowledge) starts out as a Muqallid, if he does not perform taqld of Ahmad or al-Shfi, then makes taqld of his Ustdh.

Does the student not begin by making taqld of his teacher? He comes across a text and does not understand it so his teacher explains it to him. Has he not then done taqld of him?

So a person begins as a Muqallid, either of Abu Hanfah, or al-Shfii or Ahmad, or the teacher of his subject,  Then when he becomes knowledgeable and is able to research the evidence, he takes the soundest view (according to his own efforts) 

[Kitb Majm kutub wa-rasil wa fatwa]""
""
--------------

Shh Walullh ad-Dihlaw   
Know that before the fourth century, people were not unanimous in their adherence to a single, specific Madhab.
[   26p V1]
Sh Aminullah Peshawari: rather a scholar that was knowledgeable, the people would ask them questions . ++","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
n85y1exa3,"These Facebook posts are too funny.","Irrelevant","הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","","","","","",""
hop2u8mgb,"""I put myself through the torture of watching this video so you dont have to, here is the summary:

- Haqiqatjou accuses Wahhbs of being Ahl al-Bida because they reject karmt al-awly (an obvious lie that anyone with a drop of knowledge on the topic would recognise).

- Haqiqatjou compiles a bunch of quotes from Ibn Taymyyah regarding the mujizt of prophets as proof that Ibn Taymyyah believes they control the universe in the same manner that fs and Rfiah do.

- Haqiqatjou repeats the quote from Iqti al-ir al-Mustaqm (basically a dead horse at this point) where Ibn Taymyyah speaks about miraculous things happening at the graves of awly, using that as proof that Ibn Taymyyah believes the inhabitants of these graves exercise control the universe in the same manner that fs and Rfiah do (not sure how he comes to this conclusion).

This is what months of slaving away from paid ghostwriters, researchers and editors has produced. Dont waste your time watching this slop.""","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
